NOMBRE;FECHAREGISTRO;DECLARACION;TIPO;PERIODO;EMPLEADOR;SECTOR;BENEFACTOR;DESTINATARIO;DESCRIPCION;OBSERVACIONES
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;ACTIVIDAD;2023;AYUNTAMIENTO DE ALBACETE;PÚBLICO;;;CONCEJAL ELECTO EN MUNICIPALES MAYO 2023;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;AYUNTAMIENTO DE ALBACETE;PÚBLICO;;;ALCALDE CIUDAD DE ALBACETE;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;CORTES DE CASTILLA-LA MANCHA;PÚBLICO;;;DIPUTADO REGIONAL POR ALBACETE;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;CUOTA Y DONACIONES COMO AFILIADO;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACION FAMA;DONACIÓN MENSUAL;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;FUNDACIONES;;;;;CRUZ ROJA;DONACION TRIMESTRAL;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;FUNDACIONES;;;;;NIÑOS CON CANCER (AFANION);DONACIÓN ANUAL COMO SOCIO;
Sáez Cruz,Emilio;07/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Sagastizabal Unzetabarrenetxea,Idoia;16/08/2023;Declaración inicial;ACTIVIDAD;2016 - Actualidad;Congreso de los Diputados;Público;;;Diputada;
Sagastizabal Unzetabarrenetxea,Idoia;16/08/2023;Declaración inicial;DONACION;;;;Ninguno;;;
Sagastizabal Unzetabarrenetxea,Idoia;16/08/2023;Declaración inicial;FUNDACIONES;;;;;EAJ PNV;Cuota de afiliación;
Sagastizabal Unzetabarrenetxea,Idoia;16/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Ninguno
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;ACTIVIDAD;2008-Actualmente;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;DIPUTADO NACIONAL;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;DONACION;;;;;;Adicionalmente y durante el plazo señalado, además de lo declarado, he recibido obsequios normales dentro de los usos familiares y sociales, que no han condicionado mi actividad política y no constituyen un conflicto de interés conforme al Código de Conducta de las Cortes Generales.;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;DONACION;;;;;;Durante el plazo señalado, además de lo anteriormente declarado, no he recibido otras donaciones, obsequios o beneficios relevantes que hayan podido condicionar el desarrollo de mi actividad parlamentaria o que se encuentren dentro del ámbito de aplicación del Código de las C. G;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;FUNDACIONES;;;;;iglesia de Villagarcía del Llano;Pequeña donacion económica para obras de la Iglesia del pueblo;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE Cuenca;Aportación como cargo público.;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;FUNDACIONES;;;;;UGT;La establecida estatutariamente, o por los órganos de dirección de la organización, fundación o asociación, conforme a la condición de afiliado, como cargo de la organización, o por la condición de socio o fundador.;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado/a establecida en los estatutos del PSOE por ser afiliado/a del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de socio o fundador.;
Sahuquillo García,Luis Carlos;01/08/2023;Declaración inicial;FUNDACIONES;;;;;;Además de las anteriormente declaradas, durante el perioro señalado no he realizado otras colaboraciones o aportaciones económicas, ni de cualquier otro tipo, a fundaciones y otras asociaciones que puedan considerarse relevantes en relación con el desarrollo de mi actividad parlamentaria.;
Sainz Martín,María;26/06/2024;Declaración inicial;ACTIVIDAD;2016-2020;ICOMEM;PÚBLICO;;;Coordinar el Area de la Proteccion Social de colegiados en el ICOMEM (Colegio de Medicas).;
Sainz Martín,María;26/06/2024;Declaración inicial;ACTIVIDAD;2019-2023;AYUNTAMIENTO DE MADRID;PÚBLICO;;;Representar a la ciudadanía del Distrito de Tetuan en Madrid como Vocal Vecina;
Sainz Martín,María;26/06/2024;Declaración inicial;ACTIVIDAD;2023-2024;INST.DE SALUD CARLOS III;PÚBLICO;;;Profesora invitada en los cursos programados deFormacion Continua y Posgrado desde hace años.;
Sainz Martín,María;26/06/2024;Declaración inicial;DONACION;;;;NINGUNO;;;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;Médicos del Mundo/ Cruz Roja Española/ Aldeas Infantiles SOS España;Aportación dineraria anual a las organizaciones mencionadas;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;"Asoc. Presencia Gitana; Amnistía Internacional; UNICEF-España; fundación Maldita.es";Aportación dineraria anual a las organizaciones mencionadas;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuota mensual y otras aportaciones según estatutos del partido;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;UJP-UGT;Cuota correspondiente según UGT;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;ASEMEYA;Cuota anual para la asociación de médicos escritores y artistas;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;Capítulo español-Club de Roma;Cuota anual para la asociación;
Sainz Martín,María;26/06/2024;Declaración inicial;FUNDACIONES;;;;;Ateneo de Madrid;Cuota trimestral para el Ateneo científico Literario de Madrid;
Sainz Martín,María;26/06/2024;Declaración inicial;OBSERVACIONES;;;;;;;Aportación dineraria por microcréditos campañas municipales, autonómicas y europeas del PSOE
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;02/08/2022 15/07/2023;MPG, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA;;;;SECRETARIO GENERAL DE LA S.G. DE PLANIFICACIÓN POLÍTICA DEL GABINETE DEL PRESIDENTE DEL GOBIERNO.;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;23/07/2021 01/08/2022;HIPÓDROMO DE LA ZARZUELA;;;;PRESIDENTE;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;22/01/2020 20/07/2021;MPG, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA;;;;DIRECTOR ADJUNTO DEL GABINETE DEL PRESIDENTE DEL GOBIERNO;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;21/05/2019-24/01/2020;CONGRESO DE LOS DIPUTADOS;;;;DIPUTADO POR SEVILLA;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;24/03/2019 20/05/2019;PARTIDO SOCIALISTA OBRERO ESPAÑOL;;;;;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;ACTIVIDAD;19/06/2018- 22/03/2019;MPG, RELACIONES CON LAS CORTES Y MEMORIA DEMOCRÁTICA;;;;DIRECTOR DEL DEPARTAMENTO DE ANÁLISIS Y ESTUDIOS DEL GABINETE DEL PRESIDENTE DEL GOBIERNO;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Salazar Rodríguez,Francisco José;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;CUOTA de afiliado;
Salvador i Duch,Jordi;03/08/2023;Declaración inicial;ACTIVIDAD;2016-2023;CONGRESO DE LOS DIPUTADOS;SERVICIO PÚBLICO;;;DIPUTADO POR LA DEMARCACIÓN DE TARRAGONA;
Salvador i Duch,Jordi;03/08/2023;Declaración inicial;DONACION;;;;FAMILIARES Y ALLEGADOS;;REGALOS DE CUMPLEAÑOS, REYES, SANT JORDI, ETC. DE VALOR SIMBÓLICO QUE EN NINGÚN MOMENTO HAN CONDICIONADO NI CONDICIONARÁN MI PRÁCTICA COMO DIPUTADO.;
Salvador i Duch,Jordi;03/08/2023;Declaración inicial;FUNDACIONES;;;;;ÓMNIUM CULTURAL;CUOTA DE SOCIO;
Salvador i Duch,Jordi;03/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓ IRLA;DONACIÓN;
Sánchez Díaz,María Carmen;03/08/2023;Declaración inicial;ACTIVIDAD;2015 A 2023;AYUNTAMIENTO DE JEREZ;PUBLICO;;;ALCALDESA;
Sánchez Díaz,María Carmen;03/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;CUOTA;
Sánchez García,José María;02/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;Tribunal de Justicia Unión Europea;Unión Europea;;;Letrado del Tribunal;
Sánchez García,José María;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Congreso de los Diputados;Poder legislativo;;;Diputado;
Sánchez García,José María;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2022;Universidad CEU-San Pablo;Enseñanza privada;;;Profesor;
Sánchez García,José María;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2022;Cuenta propia;Profesión liberal;;;Abogado;
Sánchez García,José María;02/08/2023;Declaración inicial;DONACION;;;;Ninguno;;Ninguno;
Sánchez García,José María;02/08/2023;Declaración inicial;FUNDACIONES;;;;;Colegio de Abogados de Barcelona;Cuota colegial;
Sánchez García,José María;02/08/2023;Declaración inicial;FUNDACIONES;;;;;Asociación para el estudio de la doctrina social de la Iglesia (AEDOS);Cuota asociativa;
Sánchez García,José María;02/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;"Patrono de la Fundación Tomás Moro, Madrid (sin retribución).
Vocal de la Junta de Patronato del Real Colegio de España, Bolonia, Italia (sin retribución).
"
Sánchez Jiménez,Raquel;03/08/2023;Declaración inicial;ACTIVIDAD;2014-2021;ADMINISTRACIÓN LOCAL;PÚBLICO;;;ALCALDESA DE GAVA;
Sánchez Jiménez,Raquel;03/08/2023;Declaración inicial;ACTIVIDAD;2021-actualidad;ADMINISTRACIÓN GRAL. DEL ESTADO;PÚBLICO;;;MINISTRA DE TRANSPORTES, MOVILIDAD Y AGENDA URBANA;
Sánchez Jiménez,Raquel;03/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Sánchez Jiménez,Raquel;03/08/2023;Declaración inicial;FUNDACIONES;;;;;PSC-PSOE;CUOTA A PARTIDO POLÍTICO;
Sánchez Jiménez,Raquel;03/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Sánchez Ojeda,Carlos Alberto;08/08/2023;Declaración inicial;ACTIVIDAD;2017-2023;IMESAPI;CONSERVCION Y MANTENIMIENTO CARRETERAS;;;SECTOR PRIVADO. DESARROLLO DE NEGOCIO;
Sánchez Ojeda,Carlos Alberto;08/08/2023;Declaración inicial;DONACION;;;;;;AMBITO FAMILIAR;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;ACTIVIDAD;2018-actualidad;Gobierno de España;Administración General del Estado;;;Presidente del Gobierno;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;ACTIVIDAD;2017-actualidad;Partido Socialista Obrero Español;Partidos políticos;;;Secretario General PSOE;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;ACTIVIDAD;2019-actualidad;Congreso de los Diputados;Institución;;;Diputado;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;ACTIVIDAD;2019-actualidad;Ediciones 62 S.A;Cultural;;;Derechos de autor por creación literaria;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;DONACION;;;;Ninguno;;Ninguno;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;FUNDACIONES;;;;;Obra social NUR;Donación beneficio del libro después de impuestos;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;La cuota de afiliado/a establecida en los estatutos del PSOE por ser afiliado/a del PSOE, y la aportación como cargo público establecida en los estatutos y reglamentos del PSOE por tener la condición de cargo público del PSOE.;
Sánchez Pérez-Castejón,Pedro;09/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Ninguno
Sánchez Pérez,César;09/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;CORTES GENERALES;PÚBLICO;;;DIPUTADO NACIONAL;
Sánchez Pérez,César;09/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE POCA ENTIDAD EN EL ÁMBITO FAMILIAR Y SOCIAL;
Sánchez Pérez,César;09/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIACIÓN;
Sánchez Serna,Javier;14/08/2023;Declaración inicial;ACTIVIDAD;2015-Actualidad;Congreso de los Diputados;Público;;;Diputado;
Sánchez Serna,Javier;14/08/2023;Declaración inicial;DONACION;;;;;;Regalos de escasa cuantía en el ámbito familiar y social;
Sánchez Serna,Javier;14/08/2023;Declaración inicial;FUNDACIONES;;;;;Podemos;Donación mensual como cargo público y cuotas del partido;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;ACTIVIDAD;Desde mayo 2022 hasta la actualidad;Partido Popular;Partido Popular;;;Directora de Proyección e Imagen;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;ACTIVIDAD;Desde febrero 2013 hasta mayo del 2022;Xunta de Galicia;Público;;;Secretaria General de Medios;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;ACTIVIDAD;Desde 2017 hasta el 2022;Autoridad Portuaria de A Coruña;Público;;;Consejera;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;ACTIVIDAD;Desde marzo de 2013 hasta mayo del 2022;Retegal;Público;;;Consejera;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;DONACION;;;;;;En el ámbito familiar y social;
Sánchez Sierra,María del Mar;14/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;Presidenta del Consejo de Administración INPRONOSA INVERSIONES S.L. (sin remunerar)
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;ACTIVIDAD;2015 A 2018;SENADO DE ESPAÑA;PÚBLICO;;;SENADORA POR ALMERIA;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;ACTIVIDAD;2019 A JUNIO 2022;JUNTA DE ANDALUCÍA;PÚBLICO;;;DELEGADA DEL GOBIERNO DE LA JUNTA DE ANDALUCIA EN ALMERÍA;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;ACTIVIDAD;JULIO 2022 A JULIO 2023;PARLAMENTO DE ANDALUCÍA;PÚBLICO;;;DIPUTADA AUTONÓMICA POR ALMERIA;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;DONACION;;;;;;Regalos de poca entidad en el ámbito social y familiar;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO POPULAR;CUOTA DE AFILIACIÓN;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACIÓN A TODA VELA;DONATIVO ANUAL;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;FUNDACIONES;;;;;ASOCIACIÓN ESPAÑOLA CONTRA EL CÁNCER;DONATIVO ANUAL;
Sánchez Torregrosa,Maribel;08/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓN UNICEF;DONATIVO;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;ACTIVIDAD;Desde 2007;Ayuntamiento de Mezquita de Jarque;Administración Local;;;Alcalde (sin remuneración ni gastos de representación);
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;ACTIVIDAD;2016-2019;Cortes de Aragón;Administración pública;;;Diputado;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;Congreso de los diputados;Cortes Generales;;;Diputado;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;DONACION;;;;;;Regalos u obsequios normales dentro de los usos familiares y sociales, que no han condicionado mi actividad política y no constituyen un conflicto de interés conforme al Código de Conducta de las Cortes Generales.;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;FUNDACIONES;;;;;UAGA;Cuota de afiliado del sindicato agrario Unión de Agricultores y Ganaderos de Aragón;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Cuota de afiliado y aportación como cargo público.;
Sancho Íñiguez,Herminio Rufino;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;Aportación campaña electoral elecciones generales 2023;
Santana Aguilera,Ada;18/10/2023;Modificación de la declaración de intereses económicos;ACTIVIDAD;SIN ACTIVIDAD;;;;;;
Santana Aguilera,Ada;07/08/2023;Declaración inicial;DONACION;;;;;;REGALO S DE ESCASA CUANTÍA EN EL ÁMBITO FAMILIAR Y SOCIAL;
Santana Aguilera,Ada;18/10/2023;Modificación de la declaración de intereses económicos;DONACION;;;;;;REGALO S DE ESCASA CUANTÍA EN EL ÁMBITO FAMILIAR Y SOCIAL;
Santana Aguilera,Ada;18/10/2023;Modificación de la declaración de intereses económicos;FUNDACIONES;;;;;PSOE;CUOTA;
Santana Aguilera,Ada;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PSOE;CUOTA;
Santana Aguilera,Ada;07/08/2023;Declaración inicial;FUNDACIONES;;;;;JUVENTUDES SOCIALISTAS DE ESPAÑA;CUOTA;
Santana Aguilera,Ada;18/10/2023;Modificación de la declaración de intereses económicos;FUNDACIONES;;;;;JUVENTUDES SOCIALISTAS DE ESPAÑA;CUOTA;
Santana Aguilera,Ada;18/10/2023;Modificación de la declaración de intereses económicos;OBSERVACIONES;;;;;;;NINGUNO
Santana Perera,Noemí;02/08/2023;Declaración inicial;ACTIVIDAD;2015-2023;PARLAMENTO DE CANARIAS;PUBLICO;;;PORTAVOZ DEL GRUPO PARLAMENTARIO PODEMOS;
Santana Perera,Noemí;02/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;GOBIERNO DE CANARIAS;PUBLICO;;;CONSEJERA DE DERECHOS SOCIALES IGUALDAD, DIVERSIDAD Y JUVENTUD;
Santana Perera,Noemí;02/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA CUANTIA EN EL AMBITO SOCIAL Y FAMILIAR;
Santana Perera,Noemí;02/08/2023;Declaración inicial;FUNDACIONES;;;;;FUNDACIÓN GRIS CONTRA EL CANCER;CUOTA MENSUAL;
Santana Perera,Noemí;02/08/2023;Declaración inicial;FUNDACIONES;;;;;ALDEAS INFANTILES;CUOTA MENSUAL;
Santana Perera,Noemí;02/08/2023;Declaración inicial;FUNDACIONES;;;;;PODEMOS;CUOTA MENSUAL;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;ACTIVIDAD;2019-ACTUALIDAD;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;DIPUTADO;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;ACTIVIDAD;2021-2022;MINISTERIO DE DERECHOS SOCIALES Y AGENDA 2030;PÚBLICO;;;SECRETARIO DE ESTADO;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;ACTIVIDAD;2018-2019;CUENTA PROPIA;PRIVADO;;;ABOGADO;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;DONACION;;;;;;REGALOS DE ESCASA CUANTÍA EN EL ÁMBITO FAMILIAR Y SOCIAL;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;FUNDACIONES;;;;;COMISIÓN ESPAÑOLA DE AYUDA AL REFUGIADO;CUOTA DE SOCIO;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;FUNDACIONES;;;;;PARTIDO COMUNISTA DE ESPAÑA;CUOTA;
Santiago Romero,Enrique Fernando;07/08/2023;Declaración inicial;FUNDACIONES;;;;;IZQUIERDA UNIDA;CUOTA;
Santos Maraver,Agustín;16/08/2023;Declaración inicial;ACTIVIDAD;septiembre 2018 a junio 2023;MAEUEC;Público;;;Embajador de España ante Naciones Unidas-Nueva York;
Santos Maraver,Agustín;16/08/2023;Declaración inicial;ACTIVIDAD;agosto de 2017 a septiembre de 2018;MAEUEC;Público;;;Cónsul General de España en Perpiñan, Francia;
Santos Maraver,Agustín;16/08/2023;Declaración inicial;DONACION;;;;;;Ninguna;
Santos Maraver,Agustín;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Andreu Nin;cuota mensual;
Santos Maraver,Agustín;16/08/2023;Declaración inicial;FUNDACIONES;;;;;Fundación Socialismo sin Fronteras;cuota mensual;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;ACTIVIDAD;13/07/2022 - ACTUALIDAD;UNIVERSIDAD DE VALLADOLID;ENSEÑANZA;;;TÉCNICA DE INVESTIGACIÓN;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;ACTIVIDAD;05/02/2022 - 12/07/2022;UNIVERSIDAD DE VALLADOLID;ENSEÑANZA;;;INVESTIGADORA POSTDOCTORAL;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;ACTIVIDAD;05/07/2017 04/02/2022;UNIVERSIDAD DE VALLADOLID;ENSEÑANZA;;;INVESTIGADORA PREDOCTORAL;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;DONACION;;;;NINGUNO;;;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;FUNDACIONES;;;;;CUOTAS PSOE;La cuota de afiliada establecida en los estatutos del PSOE por ser afiliada del PSOE;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;FUNDACIONES;;;;;UNICEF;Cuota voluntaria;
Sanz Martínez,Luisa;03/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;ACTIVIDAD;2015-2019;AYUNTAMIENTO VALENCIA;PÚBLICO;;;CONCEJAL;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;ACTIVIDAD;2019-2023;CONGRESO DE LOS DIPUTADOS;PÚBLICO;;;DIPUTADO;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;DONACION;;;;;;NINGUNO;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;PSPV-PSOE;DONACIONES, CUOTAS AFILIACIÓN;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;UGT-PV;CUOTAS AFILIACIÓN;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;ACCIÓ CULTURAL PV;CUOTAS;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;UNICEF;CUOTAS Y APORTACIONES;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;GREENPEACE;CUOTAS Y APORTACIONES;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;FUNDACIONES;;;;;ASSOC. VEINS PATRAIX;CUOTAS;
Sarrià Morell,Vicent Manuel;10/08/2023;Declaración inicial;OBSERVACIONES;;;;;;;NINGUNO
Sastre Uyá,Miguel Ángel;09/08/2023;Declaración inicial;ACTIVIDAD;2021-2023;AYUNTAMIENTO DE MADRID;PÚBLICO;;;Asesor en el Grupo Municipal Popular del Ayuntamiento de Madrid destinado en el Gabinete del Alcalde de Madrid.;
Sastre Uyá,Miguel Ángel;09/08/2023;Declaración inicial;ACTIVIDAD;2019-actualidad;LA VOZ DE CÁDIZ - GRUPO VOCENTO/ABC;PRENSA;;;Articulista de opinión semanal. Sin retribución.;
